id,name,base_food,city,region,category,price_vnd,description
FOOD01200,Cơm chiên Cần Thơ,Cơm chiên,Cần Thơ,Nam,Món cuốn,44528,"Cơm chiên là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01201,Miến gà Hải Phòng,Miến gà,Hải Phòng,Bắc,Lẩu,88833,"Miến gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01202,Bánh mì Hà Nội,Bánh mì,Hà Nội,Bắc,Món nước,22513,"Bánh mì là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01203,Bánh nậm Cần Thơ,Bánh nậm,Cần Thơ,Nam,Món khô,76219,"Bánh nậm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01204,Hủ tiếu Hà Nội,Hủ tiếu,Hà Nội,Bắc,Món khô,96432,"Hủ tiếu là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01205,Mì Quảng Đà Nẵng,Mì Quảng,Đà Nẵng,Trung,Món chiên,46402,"Mì Quảng là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01206,Chả giò Hải Phòng,Chả giò,Hải Phòng,Bắc,Món khô,92562,"Chả giò là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01207,Bánh nậm Sài Gòn,Bánh nậm,Sài Gòn,Nam,Món chiên,90887,"Bánh nậm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01208,Bún mắm Hải Phòng,Bún mắm,Hải Phòng,Bắc,Món nước,70278,"Bún mắm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01209,Chả giò Sài Gòn,Chả giò,Sài Gòn,Nam,Lẩu,41970,"Chả giò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01210,Cơm chiên Hải Phòng,Cơm chiên,Hải Phòng,Bắc,Món cuốn,108288,"Cơm chiên là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01211,Lẩu thái Hà Nội,Lẩu thái,Hà Nội,Bắc,Món nướng,66756,"Lẩu thái là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01212,Bánh mì Đà Nẵng,Bánh mì,Đà Nẵng,Trung,Món cuốn,34450,"Bánh mì là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01213,Bún mắm Hà Nội,Bún mắm,Hà Nội,Bắc,Món nước,41911,"Bún mắm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01214,Cơm chiên Đà Nẵng,Cơm chiên,Đà Nẵng,Trung,Món nướng,103038,"Cơm chiên là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01215,Bún cá Cần Thơ,Bún cá,Cần Thơ,Nam,Món chiên,52000,"Bún cá là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01216,Cao lầu Sài Gòn,Cao lầu,Sài Gòn,Nam,Món nướng,61430,"Cao lầu là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01217,Bánh ít Sài Gòn,Bánh ít,Sài Gòn,Nam,Món nướng,73159,"Bánh ít là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01218,Hủ tiếu Đà Nẵng,Hủ tiếu,Đà Nẵng,Trung,Lẩu,51124,"Hủ tiếu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01219,Bún bò Huế Sài Gòn,Bún bò Huế,Sài Gòn,Nam,Món nướng,53100,"Bún bò Huế là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01220,Bánh nậm Cần Thơ,Bánh nậm,Cần Thơ,Nam,Món nước,113778,"Bánh nậm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01221,Cháo gà Đà Nẵng,Cháo gà,Đà Nẵng,Trung,Món chiên,17010,"Cháo gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01222,Bún cá Hà Nội,Bún cá,Hà Nội,Bắc,Món nướng,117658,"Bún cá là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01223,Bún cá Huế,Bún cá,Huế,Trung,Món nướng,51116,"Bún cá là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01224,Cơm chiên Nha Trang,Cơm chiên,Nha Trang,Trung,Món nướng,103029,"Cơm chiên là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01225,Lẩu hải sản Hải Phòng,Lẩu hải sản,Hải Phòng,Bắc,Món nướng,100004,"Lẩu hải sản là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01226,Gỏi cuốn Nha Trang,Gỏi cuốn,Nha Trang,Trung,Món nước,23904,"Gỏi cuốn là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01227,Lẩu thái Cần Thơ,Lẩu thái,Cần Thơ,Nam,Món nướng,39789,"Lẩu thái là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01228,Cháo gà Cần Thơ,Cháo gà,Cần Thơ,Nam,Món cuốn,110341,"Cháo gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01229,Bánh mì Hà Nội,Bánh mì,Hà Nội,Bắc,Món cuốn,41653,"Bánh mì là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01230,Bún thịt nướng Hà Nội,Bún thịt nướng,Hà Nội,Bắc,Món chiên,52704,"Bún thịt nướng là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01231,Bánh ít Hải Phòng,Bánh ít,Hải Phòng,Bắc,Món nướng,106662,"Bánh ít là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01232,Bún cá Huế,Bún cá,Huế,Trung,Món khô,82469,"Bún cá là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01233,Chả giò Cần Thơ,Chả giò,Cần Thơ,Nam,Món cuốn,55943,"Chả giò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01234,Lẩu thái Hà Nội,Lẩu thái,Hà Nội,Bắc,Món cuốn,72951,"Lẩu thái là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01235,Bún đậu mắm tôm Đà Nẵng,Bún đậu mắm tôm,Đà Nẵng,Trung,Món cuốn,65873,"Bún đậu mắm tôm là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01236,Bánh xèo Huế,Bánh xèo,Huế,Trung,Món nước,90618,"Bánh xèo là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01237,Lẩu thái Đà Nẵng,Lẩu thái,Đà Nẵng,Trung,Món khô,78340,"Lẩu thái là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01238,Cơm chiên Nha Trang,Cơm chiên,Nha Trang,Trung,Món chiên,47217,"Cơm chiên là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01239,Lẩu bò Huế,Lẩu bò,Huế,Trung,Món chiên,20907,"Lẩu bò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01240,Bánh xèo Hà Nội,Bánh xèo,Hà Nội,Bắc,Lẩu,52106,"Bánh xèo là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01241,Chả giò Cần Thơ,Chả giò,Cần Thơ,Nam,Món khô,102640,"Chả giò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01242,Lẩu hải sản Nha Trang,Lẩu hải sản,Nha Trang,Trung,Món nướng,57327,"Lẩu hải sản là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01243,Bánh bèo Sài Gòn,Bánh bèo,Sài Gòn,Nam,Món chiên,31094,"Bánh bèo là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01244,Bún bò Huế Sài Gòn,Bún bò Huế,Sài Gòn,Nam,Món chiên,40871,"Bún bò Huế là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01245,Bún thịt nướng Hải Phòng,Bún thịt nướng,Hải Phòng,Bắc,Món nước,100817,"Bún thịt nướng là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01246,Cơm chiên Hải Phòng,Cơm chiên,Hải Phòng,Bắc,Món khô,23417,"Cơm chiên là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01247,Cháo lòng Nha Trang,Cháo lòng,Nha Trang,Trung,Món nướng,42950,"Cháo lòng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01248,Hủ tiếu Sài Gòn,Hủ tiếu,Sài Gòn,Nam,Món khô,98376,"Hủ tiếu là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01249,Cao lầu Hà Nội,Cao lầu,Hà Nội,Bắc,Món nước,115336,"Cao lầu là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01250,Bún đậu mắm tôm Hải Phòng,Bún đậu mắm tôm,Hải Phòng,Bắc,Món khô,53731,"Bún đậu mắm tôm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01251,Lẩu bò Cần Thơ,Lẩu bò,Cần Thơ,Nam,Món nước,45833,"Lẩu bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01252,Cơm gà Cần Thơ,Cơm gà,Cần Thơ,Nam,Món nước,110373,"Cơm gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01253,Bánh xèo Nha Trang,Bánh xèo,Nha Trang,Trung,Món khô,39039,"Bánh xèo là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01254,Chả giò Nha Trang,Chả giò,Nha Trang,Trung,Món khô,107458,"Chả giò là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01255,Bánh canh Cần Thơ,Bánh canh,Cần Thơ,Nam,Món chiên,103458,"Bánh canh là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01256,Bánh xèo Huế,Bánh xèo,Huế,Trung,Món chiên,35000,"Bánh xèo là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01257,Bún thịt nướng Sài Gòn,Bún thịt nướng,Sài Gòn,Nam,Món chiên,39419,"Bún thịt nướng là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01258,Cháo gà Đà Nẵng,Cháo gà,Đà Nẵng,Trung,Món chiên,27320,"Cháo gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01259,Hủ tiếu Huế,Hủ tiếu,Huế,Trung,Món chiên,45181,"Hủ tiếu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01260,Lẩu thái Đà Nẵng,Lẩu thái,Đà Nẵng,Trung,Món nước,43948,"Lẩu thái là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01261,Bún đậu mắm tôm Hà Nội,Bún đậu mắm tôm,Hà Nội,Bắc,Món chiên,63093,"Bún đậu mắm tôm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01262,Bánh xèo Hải Phòng,Bánh xèo,Hải Phòng,Bắc,Lẩu,78453,"Bánh xèo là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01263,Lẩu bò Cần Thơ,Lẩu bò,Cần Thơ,Nam,Món nướng,26761,"Lẩu bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01264,Bún cá Huế,Bún cá,Huế,Trung,Món cuốn,58567,"Bún cá là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01265,Cao lầu Sài Gòn,Cao lầu,Sài Gòn,Nam,Món chiên,21696,"Cao lầu là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01266,Phở gà Cần Thơ,Phở gà,Cần Thơ,Nam,Món nước,70214,"Phở gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01267,Cơm gà Cần Thơ,Cơm gà,Cần Thơ,Nam,Món nướng,43927,"Cơm gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01268,Phở bò Sài Gòn,Phở bò,Sài Gòn,Nam,Lẩu,26222,"Phở bò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01269,Cháo lòng Sài Gòn,Cháo lòng,Sài Gòn,Nam,Món nướng,33018,"Cháo lòng là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01270,Miến gà Đà Nẵng,Miến gà,Đà Nẵng,Trung,Lẩu,73790,"Miến gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01271,Lẩu hải sản Hải Phòng,Lẩu hải sản,Hải Phòng,Bắc,Món cuốn,68857,"Lẩu hải sản là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01272,Lẩu bò Cần Thơ,Lẩu bò,Cần Thơ,Nam,Món cuốn,109355,"Lẩu bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01273,Bún riêu Đà Nẵng,Bún riêu,Đà Nẵng,Trung,Lẩu,87455,"Bún riêu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01274,Chả giò Nha Trang,Chả giò,Nha Trang,Trung,Món khô,26280,"Chả giò là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01275,Miến gà Nha Trang,Miến gà,Nha Trang,Trung,Lẩu,118099,"Miến gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01276,Bánh nậm Huế,Bánh nậm,Huế,Trung,Lẩu,51037,"Bánh nậm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01277,Cơm tấm Hải Phòng,Cơm tấm,Hải Phòng,Bắc,Món nướng,28199,"Cơm tấm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01278,Bún riêu Hải Phòng,Bún riêu,Hải Phòng,Bắc,Món chiên,100415,"Bún riêu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01279,Bún cá Đà Nẵng,Bún cá,Đà Nẵng,Trung,Món nướng,66925,"Bún cá là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01280,Bún chả Đà Nẵng,Bún chả,Đà Nẵng,Trung,Món chiên,48012,"Bún chả là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01281,Bún thịt nướng Nha Trang,Bún thịt nướng,Nha Trang,Trung,Món chiên,73327,"Bún thịt nướng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01282,Cao lầu Hải Phòng,Cao lầu,Hải Phòng,Bắc,Món chiên,25342,"Cao lầu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01283,Cao lầu Cần Thơ,Cao lầu,Cần Thơ,Nam,Món cuốn,42271,"Cao lầu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01284,Bánh cuốn Đà Nẵng,Bánh cuốn,Đà Nẵng,Trung,Lẩu,75353,"Bánh cuốn là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01285,Cơm chiên Hà Nội,Cơm chiên,Hà Nội,Bắc,Món khô,62548,"Cơm chiên là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01286,Cơm chiên Hà Nội,Cơm chiên,Hà Nội,Bắc,Món nướng,74728,"Cơm chiên là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01287,Miến gà Nha Trang,Miến gà,Nha Trang,Trung,Món chiên,43550,"Miến gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01288,Cơm chiên Huế,Cơm chiên,Huế,Trung,Món nướng,40752,"Cơm chiên là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01289,Bánh cuốn Cần Thơ,Bánh cuốn,Cần Thơ,Nam,Món khô,18319,"Bánh cuốn là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01290,Bánh nậm Huế,Bánh nậm,Huế,Trung,Món khô,77820,"Bánh nậm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01291,Cao lầu Cần Thơ,Cao lầu,Cần Thơ,Nam,Món cuốn,49216,"Cao lầu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01292,Cháo gà Cần Thơ,Cháo gà,Cần Thơ,Nam,Món cuốn,26712,"Cháo gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01293,Cơm tấm Hà Nội,Cơm tấm,Hà Nội,Bắc,Món nướng,54691,"Cơm tấm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01294,Cháo lòng Huế,Cháo lòng,Huế,Trung,Món cuốn,94223,"Cháo lòng là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01295,Bún thịt nướng Huế,Bún thịt nướng,Huế,Trung,Lẩu,81531,"Bún thịt nướng là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD01296,Gỏi cuốn Nha Trang,Gỏi cuốn,Nha Trang,Trung,Lẩu,106887,"Gỏi cuốn là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01297,Cơm chiên Cần Thơ,Cơm chiên,Cần Thơ,Nam,Món cuốn,20813,"Cơm chiên là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01298,Bún riêu Đà Nẵng,Bún riêu,Đà Nẵng,Trung,Món nướng,37909,"Bún riêu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01299,Gỏi cuốn Sài Gòn,Gỏi cuốn,Sài Gòn,Nam,Món cuốn,48755,"Gỏi cuốn là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01300,Bún riêu Nha Trang,Bún riêu,Nha Trang,Trung,Món nước,32805,"Bún riêu là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01301,Bún đậu mắm tôm Đà Nẵng,Bún đậu mắm tôm,Đà Nẵng,Trung,Lẩu,98588,"Bún đậu mắm tôm là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01302,Bún cá Sài Gòn,Bún cá,Sài Gòn,Nam,Lẩu,91735,"Bún cá là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01303,Bánh xèo Hà Nội,Bánh xèo,Hà Nội,Bắc,Món chiên,38076,"Bánh xèo là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01304,Bánh bèo Nha Trang,Bánh bèo,Nha Trang,Trung,Món cuốn,15566,"Bánh bèo là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD01305,Bánh cuốn Đà Nẵng,Bánh cuốn,Đà Nẵng,Trung,Món chiên,97144,"Bánh cuốn là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01306,Bún riêu Hải Phòng,Bún riêu,Hải Phòng,Bắc,Món khô,15988,"Bún riêu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01307,Lẩu bò Hà Nội,Lẩu bò,Hà Nội,Bắc,Món khô,19856,"Lẩu bò là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD01308,Bánh cuốn Hải Phòng,Bánh cuốn,Hải Phòng,Bắc,Món nước,65986,"Bánh cuốn là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01309,Phở bò Cần Thơ,Phở bò,Cần Thơ,Nam,Lẩu,100793,"Phở bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01310,Bánh canh Sài Gòn,Bánh canh,Sài Gòn,Nam,Lẩu,95248,"Bánh canh là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01311,Cơm chiên Sài Gòn,Cơm chiên,Sài Gòn,Nam,Món khô,40887,"Cơm chiên là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01312,Phở bò Hải Phòng,Phở bò,Hải Phòng,Bắc,Món chiên,105770,"Phở bò là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD01313,Cao lầu Đà Nẵng,Cao lầu,Đà Nẵng,Trung,Món cuốn,80131,"Cao lầu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD01314,Cơm chiên Sài Gòn,Cơm chiên,Sài Gòn,Nam,Món nướng,38701,"Cơm chiên là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01315,Bánh xèo Cần Thơ,Bánh xèo,Cần Thơ,Nam,Món chiên,26786,"Bánh xèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD01316,Bánh ít Sài Gòn,Bánh ít,Sài Gòn,Nam,Món khô,102208,"Bánh ít là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD01317,Bún mắm Sài Gòn,Bún mắm,Sài Gòn,Nam,Món nướng,113821,"Bún mắm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
